REQUEST,Goods,oracle code,,ITEM DESCRIPTION,ITEM CATEGORY,QTY,price,JOB NO,total-amount,STATUE,ORDER,,
REQ2500022579,Goods, 10021250,,"THERMOMETER 6"" X 2"" AL 1/2"" NPTBTM 0-115C/F, TAG SERIES, MODEL NO. TAG132AG6, MAKE: WINTERS, ORIGIN: USA",MECHANICAL MATERIAL,10,146.28,4378M,1462.8,Approved,PO2500013239,,
REQ2500022992,Goods, 10045639,,"GAS R32, CAPACITY: 10KG, MAKE: FLORON, ORIGIN: INDIA",GAS,10,285,4378M,2850,Approved,PO2500013247,,
REQ2500023476,Goods, 10002851,,"CANVAS COATING GEE FIX 30/36 (EQUIVALENT TO FOSTER 30/36), PACKING: 20KG / DRUM, ORIGIN: UAE",MATERIALS LOCAL,6,33.5,4378M,201,Approved,PO2500013284,,
REQ2500023332,Goods, 10056335,,"HIGH PRESSURE SWITCH, WIRE TYPE 300-425PSI, ORIGIN: CHINA",ELECTRICAL MATERIAL,10,15.5,4378M,155,Approved,PO2500013304,,
REQ2500023332,Goods, 10049220,,"HIGH PRESSURE SWITCH / CARTRIDGE PRESSURE SWITCH, ACB, 44.8 BAR, 34.5 BAR PRODUCT CODE: 061F6469, MAKE: DANFOSS",MECHANICAL MATERIAL,5,76,4378M,380,Approved,PO2500013304,,
REQ2500023332,Goods, 10056193,,"LOW PRESSURE SWITCH(LP), FOR R410A, LPS-R410A, ORIGIN: UAE",ELECTRICAL MATERIAL,10,21.5,4378M,215,Approved,PO2500013304,,
REQ2500023332,Goods, 10034108,,"HIGH PRESSURE SWITCH, HPS R-410A M/R CI: 480 CO: 610, PART NO. 58GA12104780, MAKE: SKM",MECHANICAL MATERIAL,5,66.5,4378M,332.5,Approved,PO2500013305,,
REQ2500023332,Goods, 10014714,,"LOW PRESSURE SWITCH - LPS R134A A/R CI: 29 C0: 14.5, PART NO. 58GA41200140, MAKE: SKM",MECHANICAL MATERIAL,5,66.5,4378M,332.5,Approved,PO2500013305,,
REQ2500023332,Goods, 10034109,,"LOW PRESSURE SWITCH, LPS R-410A -43 -58, PART NO. 58GX70010100, MAKE: SKM",MECHANICAL MATERIAL,5,66.5,4378M,332.5,Approved,PO2500013305,,
REQ2500023332,Goods, 10002825,,"LOW PRESSURE SWITCH, RANGE: 0.20 - 7.5 BAR, AUTO RESET, PART NO. KP1, MAKE: DANFOSS",MECHANICAL MATERIAL,10,115,4378M,1150,Approved,PO2500013306,,
REQ2500023332,Goods, 10033281,,"LOW PRESSURE SWITCH 2-14BARG, SWITCH TYPE: KP 36, RANGE: 2-14BAR, MAKE: DANFOSS, ORIGIN: DENMARK",MECHANICAL MATERIAL,5,140,4378M,700,Approved,PO2500013307,,
REQ2500023111,Goods, 10002599,,"BEARING, PART NO. 608ZZ1MC3E, BRAND: NSK, ORIGIN: INDONESIA",MECHANICAL MATERIAL,50,2.125193641,4378M,106.2596821,Approved,876330,,
REQ2500023111,Goods, 10014064,,"CHISEL 12"" POINTED WITH GUARD, CPG12C, MAKE: CLARKE",MATERIALS LOCAL,2,9.9,4378M,19.8,Approved,876330,,
REQ2500023115,Goods, 10002638,,"WINDING SLEEVE 5MM, ORIGIN: INDIA",MECHANICAL MATERIAL,50,1.5,4378M,75,Approved,875368,,
REQ2500023115,Goods, 10002519,,"WINDING SLEEVE 4MM, ORIGIN: INDIA",MECHANICAL MATERIAL,50,1,4378M,50,Approved,875368,,
REQ2500023121,Goods, 10001724,,"GLOVES LEATHER, HEAVY DUTY, FT-PROTECTIVE LINE, PACKING: 12 PAIR PER POLYBAG / 120 PAIR PER CTN, ARTICLE NO. HG-1101SP, MAKE: AVES",MATERIALS LOCAL,1,2.75,4378M,2.75,Approved,875366,,
REQ2500023256,Goods, 10001670,,"PAINT SYNTHETIC ENAMEL GLOSS 1, BLACK 890, PACKING 3.6LTR / GAL, MAKE: NATIONAL, ORIGIN: UAE",CIVIL MATERIAL,5,42.64,4378M,213.2,Approved,PO2500013318,,
REQ2500023129,Goods, 10001801,,"WELDING GLOVES 16"", LEATHER GREEN, ""CE"", ART: RG-02, PART NO. 81GLOV-G, MAKE: RIGMAN",MATERIALS LOCAL,1,9.039225019,4378M,9.039225019,Approved,876328,,
REQ2500023130,Goods, 10002738,,"FREON GAS R410A X 25LBS / 11.3KG DISPOSIBLE CYLINDER, MAKE: FLORON",GAS,15,290.020989,4378M,4350.314835,Approved,876326,,
REQ2500023130,Goods, 10002586,,"FAN BLADE, FOR PACKAGE UNIT, PART NO. LA01EW040, MAKE: CARRIER",MECHANICAL MATERIAL,1,360,4378M,360,Approved,876326,,
REQ2500023583,Goods, 10006415,,"CHILLED WATER ANALYSIS AND REPORT, LOCATION AS PER ANNEXURE ",CHEMICAL AND LAB TEST,5,125,4378M,625,Approved,PO2500013326,,
REQ2500023255,Goods, 10002298,,"SOCKET 1 1/8"" COPPER, MAKE: MUELLER, ORIIGN: USA",MECHANICAL MATERIAL,7,4.918093557,4378M,34.4266549,Approved,875385,,
REQ2500023255,Goods, 10002257,,"POWER CONTACT CLEANER, PACKING: 500ML/CAN, MAKE: CRC, ORIGIN: BELGIUM",MATERIALS LOCAL,15,25.93983148,4378M,389.0974722,Approved,875385,,
REQ2500023255,Goods, 10001646,,"GREASE, MULTI-PURPOSE, MODEL NO.3, PACKING: 1 KG/PKT, MAKE: LUBRIMATE",OIL AND FILTERS,15,11.79946524,4378M,176.9919786,Approved,875385,,
REQ2500023255,Goods, 10000061,,"INSULATION TAPE 19MM X 10Y, RED, MAKE: 3M, ORIGIN: UK",ELECTRICAL MATERIAL,15,0.850517598,4378M,12.75776397,Approved,875385,,
REQ2500023255,Goods, 10000062,,"INSULATION TAPE 19MM X 10Y, YELLOW, MAKE: 3M, ORIGIN: UK",ELECTRICAL MATERIAL,15,0.850675292,4378M,12.76012938,Approved,875385,,
REQ2500023255,Goods, 10000064,,"INSULATION TAPE 19MM X 10Y, BLACK, MAKE: 3M, ORIGIN: UK",ELECTRICAL MATERIAL,15,0.850574933,4378M,12.758624,Approved,875385,,
REQ2500023255,Goods, 10000195,,"INSULATION TAPE 19MM X 10Y, Y/G, MAKE: 3M, ORIGIN: UK",ELECTRICAL MATERIAL,5,0.98,4378M,4.9,Approved,875385,,
REQ2500023255,Goods, 10002540,,"CAPACITOR 55+5 MFD, ROUND METAL BODY, ORIGIN: INDIA",ELECTRICAL MATERIAL,50,9.963663761,4378M,498.1831881,Approved,875385,,
REQ2500023231,Goods, 10055418,,"V-BELT, B-58, MAKE: BLACK BELT, ORIGIN: KOREA",MECHANICAL MATERIAL,10,12.6,4378M,126,Approved,PO2500013327,,
REQ2500023653,Goods, 10008849,,"COMPRESSOR SCROLL 3PH 380 - 420V 50Hz, R407C / R22 / R134A, MODEL NO. ZR125KCE-TFD-522, MAKE: COPELAND, ORIGIN: THAILAND",COMPRESSORS AND MOTORS,1,2220,4378M,2220,Approved,PO2500013461,,
REQ2500023653,Goods, 10009518,,"COMPRESSOR SCROLL 3 PH, MODEL NO. ZR94KC-TFD-522 (R22), MAKE: COPELAND ",COMPRESSORS AND MOTORS,1,2105,4378M,2105,Approved,PO2500013461,,
REQ2500023653,Goods, 10010436,,"COMPRESSOR SCROLL 3PH 380-420V/460V 50Hz, R22, MODEL NO. ZR125KC-TFD-522-T, MAKE: COPELAND",COMPRESSORS AND MOTORS,1,2160,4378M,2160,Approved,PO2500013461,,
REQ2500023653,Goods, 10010233,,"COMPRESSOR SCROLL 3PH R22 175LRA, BRAZING TYPE, MODEL NO. SM185S4CC, MAKE: DANFOSS",COMPRESSORS AND MOTORS,1,4800,4378M,4800,Approved,PO2500013463,,
REQ2500023690,Goods, 10045633,,"INDICATOR 24V LED, BLUE, PART NO. XB5AVB6, MAKE: SCHNEIDER",ELECTRICAL MATERIAL,10,20.47,4378M,204.7,Approved,PO2500013505,,
REQ2500023690,Goods, 10057471,,"PANEL INDICATOR WHITE 220VAC/DC, COLOUR: GREEN, PART NO. AD22-22DS, MAKE: GIFFEX",ELECTRICAL MATERIAL,10,4,4378M,40,Approved,PO2500013508,,
REQ2500023690,Goods, 10057477,,"PANEL INDICATOR WHITE 220VAC/DC, COLOUR: RED, PART NO. AD22-22DS, MAKE: GIFFEX",ELECTRICAL MATERIAL,10,4,4378M,40,Approved,PO2500013508,,
REQ2500023690,Goods, 10057478,,"PANEL INDICATOR WHITE 220VAC/DC, COLOUR: BLUE, PART NO. AD22-22DS, MAKE: GIFFEX",ELECTRICAL MATERIAL,10,4,4378M,40,Approved,PO2500013508,,
REQ2500023856,Goods, 10001670,,"PAINT SYNTHETIC ENAMEL GLOSS 1, BLACK 890, PACKING 3.6LTR / GAL, MAKE: NATIONAL, ORIGIN: UAE",CIVIL MATERIAL,10,42.64,4378M,426.4,Approved,PO2500013511,,
REQ2500023856,Goods, 10013120,,"ALUMINIUM PAINT 400 DC DHS, 3.6LTR / GAL, MAKE: NATIONAL, ORIGIN: UAE",CIVIL MATERIAL,10,10,4378M,100,Approved,PO2500013511,,
REQ2500023856,Goods, 10002851,,"CANVAS COATING GEE FIX 30/36 (EQUIVALENT TO FOSTER 30/36), PACKING: 20KG / DRUM, ORIGIN: UAE",MATERIALS LOCAL,10,33.5,4378M,335,Approved,PO2500013513,,
REQ2500023256,Goods, 10044196,,"V BELT B-67, MAKE: DUNLOP, ORIGIN: KOREA",MECHANICAL MATERIAL,10,24,4378M,240,Approved,PO2500013531,,
REQ2500023256,Goods, 10043743,,"V-BELT B-50, MAKE: DUNLOP, ORIGIN: KOREA",MECHANICAL MATERIAL,10,19,4378M,190,Approved,PO2500013531,,
REQ2500024282,Goods, 10058450,,"MILNEX PAPER 5 MIL (0.13MM) WIDTH 1000MM, ORIGIN: UAE / INDIA",MECHANICAL MATERIAL,7,6.5,4378M,45.5,Approved,PO2500013548,,
REQ2500024282,Goods, 10058453,,"BLUE PAPER 0.24MM, ORIGIN: INDIA / UAE",MECHANICAL MATERIAL,15,15,4378M,225,Approved,PO2500013548,,
REQ2500024282,Goods, 10058455,,"BINDING LACE 2MM, RTA-4, (500 GM), ORIGIN: UAE / INDIA",MECHANICAL MATERIAL,1,1,4378M,1,Approved,PO2500013548,,
REQ2500023417,Goods, 10003179,,"BEARING 6202-1/22RS, MAKE: RSDAK",MECHANICAL MATERIAL,20,4.476190476,4378M,89.52380952,Approved,875418,,
REQ2500023256,Goods, 10004929,,"PVC SOCKET SIZE: 1"" MAKE : ATLAS",MATERIALS LOCAL,10,1.1,4378M,11,Approved,PO2500013562,,
REQ2500023555,Goods, 10005055,,"BOX FILE, NARROW FS, MODEL 1105, (1 X 48), MAKE: LEITZ, ORIGIN: POLAND",STAIONERY,15,8.095702159,4378M,121.4355324,Approved,877334,,
REQ2500023555,Goods, 10005035,,"GLUE STICK, 21GRM, MAKE: UHU",STAIONERY,3,3.1970166,4378M,9.5910498,Approved,877334,,
REQ2500023555,Goods, 10005056,,"PEN 1.0MM, BLUE, TRI-MATE, MAKE: CELLO, ORIGIN: INDIA",STAIONERY,10,0.34,4378M,3.4,Approved,877334,,
REQ2500023256,Goods, 10003988,,"PVC ELBOW 90DEG, SIZE: 1"", MAKE: KALISTER, ORIGIN: UAE",CIVIL MATERIAL,100,1.25,4378M,125,Approved,PO2500013562,,
REQ2500023958,Goods, 10021653,,"FLEXIBLE CABLE 5C X 1.5SQMM, 100 YARD/ROLL, WHITE, MAKE: MESC, ORIGIN: UAE",CABLES,2,340,4378M,680,Approved,PO2500013625,,
REQ2500023125,Goods, 10008834,,"MINI CONTACTOR 6A 3P, PRODUCT CODE. LC1K0610F7, MAKE: SCHNEIDER",ELECTRICAL MATERIAL,5,48,4378M,240,Approved,PO2500013628,,
REQ2500024133,Goods, 10036379,,"EXPANSION JOINT UNION 1 1/4” NPT, GI PN16, FLEXIBLE CONNECTOR, RUBBER, ORIGIN: CANADA",MECHANICAL MATERIAL,5,75,4378M,375,Approved,PO2500013743,,
REQ2500024282,Goods, 10058449,,"MILNEX PAPER 7 MIL (0.19MM) WIDTH 1000MM, ORIGIN: UAE / INDIA",MECHANICAL MATERIAL,7,5.95,4378M,41.65,Approved,PO2500013793,,
REQ2500024282,Goods, 10058457,,"WINDING SLEEVE 1MM, FIBER, ORIGIN: INDIA",MECHANICAL MATERIAL,100,0.47,4378M,47,Approved,PO2500013793,,
REQ2500024282,Goods, 10058458,,"WINDING SLEEVE 2MM, FIBER, ORIGIN: INDIA",MECHANICAL MATERIAL,100,0.55,4378M,55,Approved,PO2500013793,,
REQ2500024282,Goods, 10058459,,"WINDING SLEEVE 3MM, FIBER, ORIGIN: INDIA",MECHANICAL MATERIAL,100,0.76,4378M,76,Approved,PO2500013793,,
REQ2500024282,Goods, 10058460,,"COTTON TAPE 1” X 40MTR, ORIGIN: UAE",MATERIALS LOCAL,2,2,4378M,4,Approved,PO2500013793,,
REQ2500024282,Goods, 10058452,,"BLUE PAPER 0.20MM, ORIGIN: INDIA / UAE",MECHANICAL MATERIAL,15,8,4378M,120,Approved,PO2500013794,,
REQ2500023758,Goods, 10000106,,"DP SWITCH 20A WITH NEON, MODEL: VX1060, MAKE: VOLEX, ORIGIN: UK",ELECTRICAL MATERIAL,20,9.9,4378M,198,Approved,877366,,
REQ2500023855,Goods, 10002771,,"BEARING 6206.ZZCM, MAKE: NSK, ORIGIN: POLAND",MECHANICAL MATERIAL,20,10.4,4378M,208,Approved,877388,,
REQ2500023855,Goods, 10002810,,"COIL CLEANER 1GAL, COLOUR: PINK, MAKE: AC-BRITE, ORIGIN: UAE",MECHANICAL MATERIAL,10,16,4378M,160,Approved,877388,,
REQ2500023855,Goods, 10015677,,"CABLE 1C X 1.5SQMM, Y/G, MAKE: MESC",CABLES,3,59.40909091,4378M,178.2272727,Approved,877388,,
REQ2500023855,Goods, 10002373,,"CANVAS CLOTH 6 OZ, 36"" X 20 YARD / ROLL, MAKE: TAKA, ORIGIN: PAKISTAN",CIVIL MATERIAL,15,10.43460932,4378M,156.5191398,Approved,877388,,
REQ2500023855,Goods, 10001852,,"PAINT RADIATOR / ROLLER REFILLS 4"" (REFILLS ONLY), MAKE: CLARKE",CIVIL MATERIAL,1,0.65,4378M,0.65,Approved,877388,,
REQ2500024282,Goods, 10058454,,"ELMO LUFT 1A-FD -4KGS ELANTAS, MAKE: DRBECK",MECHANICAL MATERIAL,2,4,4378M,8,Approved,PO2500013794,,
REQ2500024282,Goods, 10058456,,"WIRE GAUGE ROUND SS, ORIGIN: UAE / INDIA",MECHANICAL MATERIAL,2,60,4378M,120,Approved,PO2500013794,,
REQ2500024224,Goods, 10015891,,"AUXILIARY CONTACT BLOCK, 1NO - 1NC, TESYS D, PART NO. LADN11, MAKE: SCHNEIDER",ELECTRICAL MATERIAL,15,18.2,4378M,273,Approved,PO2500013812,,
REQ2500023956,Goods, 10000104,,"CONTACTOR 9A 1NO+1NC 24V COIL, 50/60HZ, MODEL NO. LC1D09B7, MAKE: SCHNEIDER ELECTRIC",ELECTRICAL MATERIAL,20,42.5,4378M,850,Approved,877399,,
REQ2500023956,Goods, 10000151,,"CONTACTOR 9A 3P 240V AC, 1NO+1NC, 50/60HZ., PART NO. LC1D09U7, MAKE: SCHNEIDER ELECTRIC",ELECTRICAL MATERIAL,20,43.5,4378M,870,Approved,877399,,
REQ2500023956,Goods, 10000238,,"CONTACTOR 18A 3P 1NO+1NC 24V AC COIL, PART NO. LC1D18B7, MAKE: SCHNEIDER ELECTRIC, ORIGIN: FRANCE",ELECTRICAL MATERIAL,20,59.4912892,4378M,1189.825784,Approved,877399,,
REQ2500023956,Goods, 10002393,,"CONTACTOR 7.5KW 400V 18A (AC3) 32A (AC1) 3P 1NO+1NC 240V AC COIL, 50/60HZ., PART NO. LC1D18U7, MAKE: SCHNEIDER ELECTRIC, ORIGIN: FRANCE",ELECTRICAL MATERIAL,20,62,4378M,1240,Approved,877399,,
REQ2500024224,Goods, 10001669,,"PAINT SYNTHETIC ENAMEL GLOSS 1, 296 DARK GRAY, PACKING 3.6LTR / GAL, MAKE: NATIONAL, ORIGIN: UAE",CIVIL MATERIAL,5,42.64,4378M,213.2,Approved,PO2500013813,,
REQ2500023974,Goods, 10000068,,"THERMAL OVERLOAD RELAY 9-13A TESYSD CL10A, PART NO. LRD16, MAKE: SCHNEIDER ELECTRIC, ORIGIN: FRANCE",ELECTRICAL MATERIAL,10,51,4378M,510,Approved,877410,,
REQ2500024224,Goods, 10001670,,"PAINT SYNTHETIC ENAMEL GLOSS 1, BLACK 890, PACKING 3.6LTR / GAL, MAKE: NATIONAL, ORIGIN: UAE",CIVIL MATERIAL,5,42.64,4378M,213.2,Approved,PO2500013813,,
REQ2500023256,Goods, 10027232,,"CABLE LUG 4MM, FEMALE, GX, ORIGIN: CHINA",ELECTRICAL MATERIAL,5,13,4378M,65,Approved,PO2500013820,,
REQ2500023256,Goods, 10030534,,"V BELT B-59, MAKE: BLACK BELT, ORIGIN: KOREA",MECHANICAL MATERIAL,10,12.4,4378M,124,Approved,PO2500013821,,
REQ2500023256,Goods, 10010381,,"V BELT SPZ-1850, MAKE: OPTI, ORIGIN: EUROPE",MECHANICAL MATERIAL,10,3,4378M,30,Approved,PO2500013821,,
REQ2500024103,Goods, 10042554,,"FREON GAS R407C, PACKING: 11.3 KGS / CYL, MAKE: FLORON",GAS,10,290,4378M,2900,Approved,877425,,
REQ2500023256,Goods, 10004605,,"V-BELT SPA-1000, MAKE: PIX, ORIGIN: INDIA",MECHANICAL MATERIAL,10,1,4378M,10,Approved,PO2500013821,,
REQ2500024177,Goods, 10003025,,"SPLIT WALL 18000BTU F R410 HI-EER, ROTARY, MODEL NO. 123RASGA18-FD, MAKE: GENERAL, ORIGIN: THAILAND",AC,1,2335,4378M,2335,Approved,PO2500013833,,
REQ2500024495,Goods, 10002851,,"CANVAS COATING GEE FIX 30/36 (EQUIVALENT TO FOSTER 30/36), PACKING: 20KG / DRUM, ORIGIN: UAE",MATERIALS LOCAL,20,33.5,4378M,670,Approved,PO2500013879,,
REQ2500024495,Goods, 10001662,,"PAINT ENAMEL GLOSS 1 ROYAL BLUE 440, PACKING: 3.6LTR. / GALLON, BRAND: NATIONAL, ORIGIN: UAE",CIVIL MATERIAL,5,42.64,4378M,213.2,Approved,PO2500013891,,
REQ2500024495,Goods, 10050357,,"PAINT SYNTHETIC ENAMEL GLOSS 1, OFF WHITE 801, PACKING 3.6LTR / GAL, MAKE: NATIONAL, ORIGIN: UAE",CIVIL MATERIAL,5,42.64,4378M,213.2,Approved,PO2500013891,,
REQ2500024429,Goods, 10058506,,"BAG FILTER 590 (W) X 890 (H) X 390MM (D), 6P, ULTRA PAC, EFF-F7/85%, FRAME: GI/20MM, EXCELAIR, ORIGIN: UAE",OIL AND FILTERS,30,45.6,4378M,1368,Approved,PO2500013900,,
REQ2500024429,Goods, 10058507,,"BAG FILTER 287 (W) X 592 (H) X 300MM (D), 6P, ULTRA PAC, EFF-F7/85%, FRAME: GI/20MM, EXCELAIR, ORIGIN: UAE",OIL AND FILTERS,30,24.7,4378M,741,Approved,PO2500013900,,
REQ2500024429,Goods, 10058508,,"BAG FILTER 592 (W) X 592 (H) X 300MM (D), 6P, ULTRA PAC, EFF-F7/85%, FRAME: GI/20MM, EXCELAIR, ORIGIN: UAE",OIL AND FILTERS,50,23.75,4378M,1187.5,Approved,PO2500013900,,
REQ2500024429,Goods, 10058510,,"BAG FILTER 490 (W) X 592 (H) X 390MM (D), 6P, ULTRA PAC, EFF-F7/85%, FRAME: GI/20MM, EXCELAIR, ORIGIN: UAE",OIL AND FILTERS,30,27.55,4378M,826.5,Approved,PO2500013900,,
REQ2500024264,Goods, 10008829,,"CONTACTOR 35A 2P 220V, Model No. MC35P2, MAKE: DACO, ORIGIN: KOREA",ELECTRICAL MATERIAL,50,40,4378M,2000,Approved,877442,,
REQ2500024264,Goods, 10013653,,"CABLE TIE 250 X 3.6MM NYLON, BLACK, MAKE: RELITE",ELECTRICAL MATERIAL,10,3,4378M,30,Approved,877442,,
REQ2500024264,Goods, 10002438,,"COPPER ELBOW 3/4"" X 90 DEG, MAKE: MUELLER, ORIGIN: USA",MECHANICAL MATERIAL,10,8.838758805,4378M,88.38758805,Approved,877442,,
REQ2500024429,Goods, 10058511,,"BAG FILTER 590 (W) X 290 (H) X 360MM (D), 6P, ULTRA PAC, EFF-F7/85%, FRAME: GI/20MM, EXCELAIR, ORIGIN: UAE",MECHANICAL MATERIAL,20,22.8,4378M,456,Approved,PO2500013900,,
REQ2500024429,Goods, 10013723,,"ALUMINIUM FILTER 600MM (W) X 1095MM (H) X 20MM (T), GRADE: G2, FRAME: GI, MODEL NO. CAFG12, MAKE: EXCELAIR, ORIGIN: UAE",MECHANICAL MATERIAL,20,81.7,4378M,1634,Approved,PO2500013900,,
REQ2500024342,Goods, 10019117,,"COMPRESSOR ROTARY, 2TR, 220V 50HZ R410A, MODEL NO. PA291X3CS / PA290G2CS-4MU1, MAKE: GMCC",COMPRESSORS AND MOTORS,1,420,4378M,420,Approved,PO2500013902,,
REQ2500024342,Goods, 10002751,,"BEARING 6201 2ZCM, BRAND: NSK, ORIGIN: POLAND",MECHANICAL MATERIAL,20,4.4,4378M,88,Approved,PO2500013903,,
REQ2500023977,Goods, 10002680,,"V-BELT A-37, BRAND: DUNLOP, ORIGIN: KOREA",MECHANICAL MATERIAL,10,10,4378M,100,Approved,PO2500013925,,
REQ2500023977,Goods, 10010422,,"V BELT B-71, MAKE: DUNLOP, ORIGIN: KOREA",MECHANICAL MATERIAL,10,26,4378M,260,Approved,PO2500013925,,
REQ2500023977,Goods, 10017114,,"V BELT B-73, MAKE: PIX, ORIGIN: INDIA",MECHANICAL MATERIAL,10,13.75,4378M,137.5,Approved,PO2500013927,,
REQ2500024456,Goods, 10058502,,"V BELT A-65, MAKE: BLACK BELT, ORIGIN: KOREA",MECHANICAL MATERIAL,10,9.65,4378M,96.5,Approved,PO2500013946,,
REQ2500024495,Goods, 10002680,,"V-BELT A-37, BRAND: DUNLOP, ORIGIN: KOREA",MECHANICAL MATERIAL,10,10,4378M,100,Approved,PO2500013948,,
REQ2500024495,Goods, 10009434,,"V BELT B-48, MAKE: DUNLOP, ORIGIN: KOREA",MECHANICAL MATERIAL,10,18,4378M,180,Approved,PO2500013948,,
REQ2500024104,Goods, 10010422,,"V BELT B-71, MAKE: DUNLOP, ORIGIN: KOREA",MECHANICAL MATERIAL,20,26,4378M,520,Approved,PO2500013952,,
REQ2500024364,Goods, 10016942,,"RUBBER COUPLING, SW-225, MAKE: RATHI, ORIGIN: INDIA",MECHANICAL MATERIAL,5,75,4378M,375,Approved,PO2500013965,,
REQ2500024165,Goods, 10001627,,"THINNER, PACKING: 5 LTR./CAN, MAKE: JOTUN, ORIGIN:UAE",CIVIL MATERIAL,4,60,4378M,240,Approved,PO2500013975,,
REQ2500024224,Goods, 10002116,,"SPRAY PAINT 400ML, DARK BLUE, PACKING: 12PC / CTN, MAKE: ASMACO",MATERIALS LOCAL,20,3.086666667,4378M,61.73333334,Approved,PO2500013977,,
REQ2500024045,Goods, 10002116,,"SPRAY PAINT 400ML, DARK BLUE, PACKING: 12PC / CTN, MAKE: ASMACO",MATERIALS LOCAL,12,3.086666667,4378M,37.04,Approved,PO2500013980,,
REQ2500024600,Goods, 10043148,,"THERMOSTAT, BUTTON TYPE, MODEL NO. PAR 21MAA, MAKE: MITSUBISHI",ELECTRICAL MATERIAL,5,658.5,4378M,3292.5,Approved,PO2500014010,,
REQ2500024679,Goods, 10057397,,"ALUMINIUM FILTER 490 X 490 X 20MM (W X H X T), GRADE: G2, FRAME: GI, MODEL: CAFG12, MAKE: EXCELAIR",MECHANICAL MATERIAL,20,43,4378M,860,Approved,PO2500014024,,
REQ2500024679,Goods, 10057396,,"ALUMINIUM FILTER 590 X 490 X 20MM (W X H X T), GRADE: G2, FRAME: GI, MODEL: CAFG12, MAKE: EXCELAIR",MECHANICAL MATERIAL,10,46,4378M,460,Approved,PO2500014024,,
REQ2500024648,Goods, 10016393,,"BOLT 8MM X 1 1/2, WITH NUT AND WASHER, ORIGIN: CHINA",MATERIALS LOCAL,200,0.21,4378M,42,Approved,PO2500014069,,
REQ2500023101,Goods, 10002787,,"COPPER CAPILLARY TUBE, 1/8"" X 50FT/ROL,MAKE: MUELLER, ORIGIN: USA",MECHANICAL MATERIAL,1,70,4378M,70,Approved,PO2500014109,,
REQ2500023101,Goods, 10049452,,"PTC SENSOR (POSITIVE TEMPERATURE COEFFICIENT SENSOR) 120°C WITH CONNECTING CABLE, PART NO. 347032-03, MAKE: BITZER",MECHANICAL MATERIAL,5,470,4378M,2350,Approved,PO2500014109,,
REQ2500024488,Goods, 10001737,,"FOAM SPRAY 500ML, PACKING: 12PC / CTN, MAKE: ASMACO",CIVIL MATERIAL,12,6.765941952,4378M,81.19130342,Approved,882326,,
REQ2500024488,Goods, 10001679,,"PAINT BRUSH 1"", BLACK, MAKE: CLARKE",MATERIALS LOCAL,20,1.260692482,4378M,25.21384964,Approved,882326,,
REQ2500023101,Goods, 10051113,,"TIME DELAY FUSE 30A 600V, MODEL: ATDR30, MAKE: YORK",MECHANICAL MATERIAL,5,50,4378M,250,Approved,PO2500014112,,
REQ2500023101,Goods, 10018627,,"FUSE CARTRIDGE, 2A 400V, TYPE GG, PRODUCT CODE: 65FL14000200, MAKE: SKM",ELECTRICAL MATERIAL,10,12,4378M,120,Approved,PO2500014113,,
REQ2500024858,Goods, 10004455,,"COPPER PIPE 1-1/8"" ,STRAIGHT, MAKE: MAKSAL, ORIGIN: SA",MATERIALS LOCAL,1,370,4378M,370,Approved,PO2500014161,,
REQ2500024858,Goods, 10002298,,"SOCKET 1 1/8"" COPPER, MAKE: MUELLER, ORIIGN: USA",MECHANICAL MATERIAL,10,4.918093557,4378M,49.18093557,Approved,PO2500014161,,
REQ2500024858,Goods, 10025707,,"ELBOW 1 1/8"" X 90DEG, COPPER, MAKE: MAKSAL, ORIGIN: RSA",MECHANICAL MATERIAL,10,1,4378M,10,Approved,PO2500014161,,
REQ2500024858,Goods, 10025710,,"ELBOW 1 1/8"" X 45DEG, COPPER, MAKE: MAKSAL, ORIGIN: RSA",MECHANICAL MATERIAL,10,1,4378M,10,Approved,PO2500014161,,
REQ2500024634,Goods, 10001852,,"PAINT RADIATOR / ROLLER REFILLS 4"" (REFILLS ONLY), MAKE: CLARKE",CIVIL MATERIAL,30,0.65,4378M,19.5,Approved,883331,,
REQ2500024638,Goods, 10000068,,"THERMAL OVERLOAD RELAY 9-13A TESYSD CL10A, PART NO. LRD16, MAKE: SCHNEIDER ELECTRIC, ORIGIN: FRANCE",ELECTRICAL MATERIAL,8,51,4378M,408,Approved,882351,,
REQ2500024858,Goods, 10007366,,"COPPER REDUCING SOCKET 7/8"" X 3/4"", ORIGIN: CHINA",MECHANICAL MATERIAL,10,3.25,4378M,32.5,Approved,PO2500014161,,
REQ2500024923,Goods, 10010200,,"REDUCER COUPLING 1-3/8"" X 1-1/8"", COPPER, MAKE: MUELLER, ORIGIN: U.S.A",MECHANICAL MATERIAL,10,5,4378M,50,Approved,PO2500014161,,
REQ2500024933,Goods, 10041607,,"CAPACITOR, 7.5UF 400VAC, ROUND TYPE, MAKE: SEIKA, ORIGIN: TAIWAN",ELECTRICAL MATERIAL,10,10.62,4378M,106.2,Approved,PO2500014164,,
REQ2500024933,Goods, 10058678,,"CAPACITOR 40+5MFD, MAKE: SEIKA, ORIGIN: TAIWAN",ELECTRICAL MATERIAL,10,25,4378M,250,Approved,PO2500014164,,
REQ2500024933,Goods, 10058679,,"CAPACITOR 60+5MFD, MAKE: SEIKA, ORIGIN: TAIWAN",ELECTRICAL MATERIAL,10,50,4378M,500,Approved,PO2500014164,,
